video_id,title,channel_title,views,likes,dislikes,ratings_disabled,latest_trend_year,latest_trend_month,latest_trend_day,num_trend_days
P3Bd3HUMkyU,First Look at Nintendo Labo,Nintendo,10256746,268212.0,34441.0,False,2018,1,25,8
P6ODTQKhaXk,Dunkey's Best of 2017,videogamedunkey,4377973,203944.0,3406.0,False,2018,1,17,6
PGRcxXLfWrM,SCUBA DIVING IN POND FOR TREASURE!! (I FOUND IT!),Carter Sharer,6415756,111486.0,16133.0,False,2018,5,14,18
PHLY4a5fTjU,I Bought A Full Face Of Makeup From Facebook Ads,Safiya Nygaard,3371618,150052.0,2252.0,False,2018,4,4,14
PPWDwBrUNyY,"YouTube Live at E3 2018: Monday with Ninja, Marshmello, PlayStation, Ubisoft, Todd Howard",gameslice,4326949,28978.0,4931.0,False,2018,6,14,3
PTQMog9u2Zo,Gruffydd wows with OUT OF THIS WORLD vocals and bags a GOLDEN BUZZER! | Auditions | BGT 2018,Britain's Got Talent,3648476,47712.0,2976.0,False,2018,5,27,7
PW-WgdZctW0,WEARING DOLLAR STORE OUTFITS! + DOLLA HAUL!,Liza Koshy Too,3187327,238566.0,2019.0,False,2018,3,11,6
P_If9xMyl10,The Voice 2018 Blind Audition - Stephanie Skipper: Piece By Piece,The Voice,3281144,36898.0,1207.0,False,2018,3,24,13
PaYvlVR_BEc,Janelle Monáe - PYNK [Official Video],Janelle Monáe,4290878,107641.0,11990.0,False,2018,4,17,4
Ph54wQG8ynk,Camila Cabello - Never Be the Same,CamilaCabelloVEVO,27784769,797015.0,27154.0,False,2018,3,24,16
Pj-D0jc17D0,Diner Lobster - SNL,Saturday Night Live,2469559,41026.0,1242.0,False,2018,5,1,13
PjqKPHZJgF0,Lil Wayne - Family Feud feat. Drake (Official Audio) | Dedication 6,Lil Wayne,6579609,133903.0,7395.0,False,2018,1,8,9
Pymm6cmE9uQ,SICARIO 2: SOLDADO - Official Teaser Trailer (HD),Sony Pictures Entertainment,3337851,31538.0,844.0,False,2017,12,29,10
PzcaR1N0pTI,Mary Poppins Returns Official Teaser Trailer,Disney Movie Trailers,3141764,57674.0,3729.0,False,2018,3,6,1
Q1TXk7ZdiQE,"Zlatan Ibrahimović on Playing for LA Galaxy, His Nicknames & The World Cup",Jimmy Kimmel Live,5432414,149111.0,3183.0,False,2018,4,20,2
Q3jege0p0dQ,Marc Spelmann gets the first Golden Buzzer of 2018 | Auditions Week 1 | Britain’s Got Talent 2018,Britain's Got Talent,10216106,233312.0,6132.0,False,2018,4,22,7
Q48VduIflPk,[STATION] SMTOWN 'Dear My Family (Live Concert Ver.)' MV,SMTOWN,2997335,381809.0,963.0,False,2018,1,5,7
Q5KmA3Xbmqo,The Spider and The Butterfly - Animated Short,Dragonfoxgirl,7839668,352352.0,5871.0,False,2018,6,13,24
Q9vZHbcx6cQ,David Guetta & Sia - Flames (Lyric Video),David Guetta,10384060,165263.0,5139.0,False,2018,4,6,15
QBL8IRJ5yHU,Why I'm So Scared (being myself and crying too much),grav3yardgirl,3811648,306473.0,13441.0,False,2018,6,11,29
QCjk_NPsIqU,Trump vs. The World: Last Week Tonight with John Oliver (HBO),LastWeekTonight,6705850,171122.0,13855.0,False,2018,2,27,8
QLFRGj-PPNI,Tom Cruise Reacts to Slow-Mo Footage of How He Broke His Ankle | The Graham Norton Show,The Graham Norton Show,3089155,31203.0,806.0,False,2018,2,2,5
QQ_3S-IQm38,Muse - Thought Contagion [Official Music Video],Muse,3430385,103188.0,5643.0,False,2018,2,24,9
QVoleJYgdM8,Saoirse Ronan Plays 'Who'd You Rather?',TheEllenShow,2636357,63128.0,1367.0,False,2018,1,25,7
Qcj15vHJTtk,Royal Wedding - SNL,Saturday Night Live,8607264,66559.0,14179.0,False,2018,6,14,25
QgOXIEhHU1Y,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,40087764,835657.0,25283.0,False,2018,6,14,23
QpyHrQYeoIE,$7 Pho Vs. $68 Pho,BuzzFeedVideo,4203581,91331.0,2802.0,False,2018,4,26,4
QtNvvWsSsoE,"Greatest Royal Rumble Kickoff: April 27, 2018",WWE,2505614,43063.0,3155.0,False,2018,5,1,4
QwZT7T-TXT0,So Sorry.,Logan Paul Vlogs,37539570,1402578.0,1674420.0,False,2018,1,9,7
QwievZ1Tx-8,Marvel Studios' Avengers: Infinity War - Official Trailer,Marvel Entertainment,52404970,1565579.0,32705.0,False,2018,3,29,13
Qx54quy9tDQ,Macaulay Culkin Responds to Home Alone Conspiracy Theories,The Tonight Show Starring Jimmy Fallon,5270624,75955.0,2737.0,False,2018,3,7,3
R10qTLfwm8E,Christina Aguilera Carpool Karaoke - Extended Cut,The Late Late Show with James Corden,5733673,173998.0,2054.0,False,2018,4,27,3
R1TSiB9OuVM,Florence + The Machine - Sky Full Of Song,FlorenceMachineVEVO,5609393,94802.0,2199.0,False,2018,4,29,16
R9YYmoJjBxI,Fast Dance-Off with Jennifer Lopez,The Tonight Show Starring Jimmy Fallon,2512491,25134.0,2183.0,False,2018,5,15,4
RF-Mqs2qC-M,Inside Zedd's $16 Million Mansion That Has a Skittles Machine | Open Door | Architectural Digest,Architectural Digest,10501355,271913.0,9017.0,False,2018,4,18,13
RFywfHsFpQM,Jack and Tim receive GOLDEN BUZZER from Simon Cowell! | Auditions | BGT 2018,Britain's Got Talent,6413645,125634.0,3173.0,False,2018,5,6,7
RHUxyXZBXY8,Migos - Stir Fry (Audio),MigosVEVO,2866699,74831.0,2734.0,False,2018,1,2,13
RK_B4Ez4_5Q,Verizon 360 Live: The Macy’s Thanksgiving Day Parade,Verizon,2618344,45197.0,2315.0,False,2017,11,25,1
RQUuqbzQVsY,"Liam Payne, Rita Ora - For You (Fifty Shades Freed)",FiftyShadesVEVO,13809604,475593.0,9170.0,False,2018,2,1,6
RQZr2NgKPiU,"Яхты, олигархи, девочки: охотница на мужчин разоблачает взяточника",Алексей Навальный,5579079,365439.0,63579.0,False,2018,2,17,1
RiGFGXd9Xvs,Funny Pranks for April Fools!! Roommate Wars,AlishaMarie,2444087,96754.0,1856.0,False,2018,4,18,11
S-4rhjO6xYg,STRANGER THINGS: A Bad Lip Reading,Bad Lip Reading,5102153,258658.0,3703.0,False,2017,12,16,6
S45Y5WQ4Ucs,Clumsy Puppy Steals Lettuce: Cute Puppy Potpie & Funny Dog Maymo,Maymo,2510144,25901.0,2590.0,False,2018,1,7,9
S8e1yxXiODQ,Stranger Things’ Noah Schnapp Goes Sneaker Shopping With Complex,Complex,2435011,68991.0,4119.0,False,2018,4,7,5
S9KxqRUcnCU,Boomerang Trick Shots | Dude Perfect,Dude Perfect,22233274,848043.0,15147.0,False,2018,4,7,11
S9ibNh16xfs,Jhené Aiko & Her Daughter Namiko Love Perform 'Sing To Me' | Dear Mama,VH1,5019952,216886.0,1183.0,False,2018,6,3,23
SA7AIQw-7Ms,G-Eazy & Halsey - Him & I (Official Video),GEazyMusicVEVO,14860998,560637.0,8596.0,False,2017,12,8,7
SCq8n_hOcN8,Nicki Minaj - Chun-Li (Vertical Video),Nicki Minaj,22918328,409234.0,35804.0,False,2018,5,14,18
SKV6h_5XFbk,ROYAL WEDDING — A Bad Lip Reading,Bad Lip Reading,12453063,278324.0,5423.0,False,2018,6,11,19
SM1w9PEQOE8,Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,28860037,1251825.0,26134.0,False,2017,12,9,8
SONGEiVMygg,2018 Australian Grand Prix: Race Highlights,FORMULA 1,2983487,33341.0,960.0,False,2018,4,7,13
SWVtV59mczk,Battlefield 5 Official Multiplayer Trailer,Battlefield,3659746,155591.0,26049.0,False,2018,6,14,5
SagsqxiVStM,BEIRUT | Official Trailer,Bleecker Street,5186780,510.0,1774.0,False,2018,1,17,6
Sb_hCbZ80aQ,Sumo Wrestling with Conan O’Brien | Kevin Hart: What The Fit Episode 1 | Laugh Out Loud Network,LOL Network,6131880,65772.0,8068.0,False,2018,3,26,10
SbjnIK6VEjc,Yanny or Laurel: Which do you hear?,CBS This Morning,3225560,11933.0,2016.0,False,2018,5,31,2
SbrOMrjhyvI,"SERENITY Official Trailer (2018) Matthew McConaughey, Anne Hathaway Movie HD",ONE Media,5587218,33110.0,3503.0,False,2018,6,14,7
Sg_Gmb0ntfw,The Handmaid’s Tale Season 2 Teaser (Official) • The Handmaid's Tale on Hulu,Hulu,4414661,1306.0,271.0,False,2018,3,22,3
ShZ978fBl6Y,Calum Scott - You Are The Reason (Official),CalumScottVEVO,7055170,291884.0,2715.0,False,2018,1,12,5
SkcucKDrbOI,HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD | Official Trailer,DreamWorksTV,5962519,100761.0,2331.0,False,2018,6,14,6
SphTGtDlhHw,DJ Khaled - I Believe (from Disney’s A WRINKLE IN TIME) ft. Demi Lovato,DJKhaledVEVO,6261069,153566.0,9818.0,False,2018,3,22,14
SuzlcQc1iks,IS IT REAL OR IS IT CHOCOLATE?!,Dobre Brothers,2960150,56167.0,16290.0,False,2018,5,14,19
SxAp27sFaIM,Lil Uzi Vert - The Way Life Goes Remix (Feat. Nicki Minaj) [Official Music Video],LIL UZI VERT,10403477,261095.0,15386.0,False,2017,12,12,8
T1-k7VYwsHg,Alton Brown Rigorously Reviews Spicy Wings | Hot Ones,First We Feast,2741354,93731.0,2221.0,False,2018,5,14,17
T1B1CxmAXLk,LIFE OF THE PARTY - Official Trailer 1,Warner Bros. Pictures,2726643,9126.0,1759.0,False,2018,2,14,8
T2aJzwAeA9Y,"Ronda Rousey demands an apology from Stephanie McMahon: Raw, Feb. 26, 2018",WWE,3988000,44191.0,4114.0,False,2018,3,6,7
T4FAg5A4wQk,Ariana Grande - No Tears Left To Cry (BTS - Part 1),Ariana Grande`,4244395,245110.0,2384.0,False,2018,5,14,18
T8lWjQRhQXY,Lady Gaga - Your Song (Audio),LadyGagaVEVO,4046025,161761.0,4390.0,False,2018,4,17,12
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,14890847,142231.0,4647.0,False,2018,5,29,22
TIQqb80eg24,BTS Sings Camila Cabello's 'Havana' & Shows Off Some Red Carpet Dance Moves! | AMAs 2017,Billboard,2623238,119787.0,1975.0,False,2017,11,28,8
TZSVf-yD7N8,"Crosswalk the Musical on Broadway (w/ Hugh Jackman, Zendaya & Zac Efron)",The Late Late Show with James Corden,3810354,104944.0,1718.0,False,2017,12,22,7
TaVvm0r_gho,Everything Wrong With Bee Movie In 15 Minutes Or Less,CinemaSins,3638866,95251.0,6527.0,False,2018,1,12,6
TdyllLZeviY,Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,11979805,408461.0,6516.0,False,2018,5,3,11
Thvm6dADOms,Brett Young - Mercy,BrettYoungVEVO,3042366,33947.0,1244.0,False,2018,3,25,13
TjXQzRWmb_I,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,Movieclips Trailers,5073263,58055.0,1827.0,False,2018,6,13,27
Tn8hOPeAnIM,Erika Costell - Chitty Bang ft. Jake Paul (Official Music Video),Erika Costell,7854612,185632.0,104831.0,False,2018,6,14,15
TnCa71iUVxA,Maroon 5 - Wait,Maroon5VEVO,6353130,267032.0,8516.0,False,2018,1,25,8
TudhYwBrgYg,Pastry Chef Attempts To Make Gourmet Skittles | Gourmet Makes | Bon Appétit,Bon Appétit,4116870,96499.0,2425.0,False,2018,6,13,8
Txlk7PiHaGk,Imagine Dragons - Next To Me,ImagineDragonsVEVO,8244106,355445.0,9040.0,False,2018,3,29,15
TyHvyGVs42U,"Luis Fonsi, Demi Lovato - Échame La Culpa",LuisFonsiVEVO,102012605,2376636.0,117196.0,False,2017,11,26,10
U9BwWKXjVaI,Drake - Nice For What,DrakeVEVO,60635812,994986.0,34165.0,False,2018,4,27,14
UE-kaxIiNPQ,Rihanna on Her Divine Dress and Co-Hosting With Anna Wintour | Met Gala 2018 With Liza Koshy,Vogue,2513280,68832.0,1491.0,False,2018,5,24,15
UH0nTHb6OdY,The Last Jedi Cast Answers the Web's Most Searched Questions | WIRED,WIRED,3313280,80589.0,2549.0,False,2017,12,15,4
UKserM-i0_A,Panic! At The Disco: High Hopes (Audio),Panic! At The Disco,7676068,230427.0,3383.0,False,2018,6,14,22
UNnHy6Qc5-c,MY NEW CAREER. A NEW EPISODE!,Liza Koshy,5684795,374882.0,4467.0,False,2018,1,25,7
UQkBcHLZOqU,Wearing Fashion Nova Outfits For A Week,Safiya Nygaard,4862581,221646.0,2587.0,False,2018,5,20,8
UTVpWVO4vZU,SIDEMEN FC VS YOUTUBE ALLSTARS 2018 (Goals & Highlights),Sidemen,7177740,172730.0,9205.0,False,2018,6,14,12
UUkn-enk2RU,Marvel Studios' Ant-Man and The Wasp - Official Trailer,Marvel Entertainment,19834563,446196.0,9293.0,False,2018,5,25,23
UXNnAB3ugPU,How My Makeup Looks Under a Microscope,Tina Yong,4397796,111689.0,3277.0,False,2018,6,14,6
UaAHl_m_ybk,5 Seconds Of Summer - Want You Back (Audio),5SOSVEVO,3738646,262753.0,2490.0,False,2018,3,1,7
UfKmSfgFxi8,FORTNITE The Movie (Official Fake Trailer),nigahiga,15346180,551373.0,16115.0,False,2018,6,9,28
UfR5dKcKJvY,Spying on Your Boyfriend | Lele Pons & Hannah Stocking,Lele Pons,5179783,199176.0,19668.0,False,2018,1,7,8
UjtOGPJ0URM,Why Alien Life Would be our Doom - The Great Filter,Kurzgesagt – In a Nutshell,3675806,170076.0,6956.0,False,2018,2,9,7
UqItlHUSN-4,[OFFICIAL VIDEO] Deck The Halls - Pentatonix,PTXofficial,3513086,118784.0,3594.0,False,2017,12,5,8
UuCq8mtK8J4,"DJ Snake, Lauv - A Different Way",DJSnakeVEVO,4600718,167704.0,2623.0,False,2017,11,23,7
Uy7yJdq1yhg,I GOT MY HOARDING ROOM PROFESSIONALLY ORGANIZED!,Gabbie Hanna,3848577,137560.0,4491.0,False,2018,5,30,13
V0HCZ4YGqbw,La de da de da de da de day oh,bill wurtz,3362369,295288.0,6258.0,False,2018,1,24,8
V15BYnSr0P8,Live It Up (Official Video) - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia),NickyJamTV,20409647,568680.0,44854.0,False,2018,6,14,6
V1Pl8CzNzCw,Billie Eilish - lovely (with Khalid),BillieEilishVEVO,9208165,308653.0,3070.0,False,2018,5,15,17
V3EYjVPRClU,Sia - Santa's Coming For Us,SiaVEVO,5557499,161177.0,7360.0,False,2017,11,30,8
V5cOvyDpWfM,Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game,MLG Highlights,21005589,59281.0,176903.0,False,2018,2,28,7
V69XYIRjKww,Tom Clancy’s Jack Ryan – Super Bowl Commercial [HD] | Prime Video,Prime Video,12030454,1667.0,203.0,False,2018,2,6,5
V6wWKNij_1M,Hereditary | Official Trailer HD | A24,A24,2497708,16034.0,709.0,False,2018,2,6,7
VAUHZYf_aKY,Carol of the Bells,Gerry Litwin,4416751,63703.0,5533.0,False,2018,1,3,12
VGykknw9eCM,"Made Defiant: The Mixtape ft. Neymar Jr., Kane, Özil and Mendy | Beats by Dre",Beats by Dre,3577614,12318.0,1345.0,False,2018,6,14,6
VQhIUzPJi8o,Camila Cabello - Never Be The Same,Camila Cabello,2467424,201742.0,2723.0,False,2018,1,7,9
VRJmcxCrAOA,Real Life Trick Shots 2 | Dude Perfect,Dude Perfect,29090799,1017919.0,15066.0,False,2018,1,30,7
VVMCz04CmlA,SIDEMEN TOTAL WIPEOUT FOOTBALL CHALLENGE,Sidemen,5913551,172833.0,6378.0,False,2018,4,7,13
VVxQ9HC2aeY,"Demi Lovato, Unfiltered: A Pop Star Removes Her Makeup | Vogue",Vogue,2460216,114540.0,1941.0,False,2018,3,14,6
VY1eFxgRR-k,Selena Gomez - Back To You,SelenaGomezVEVO,35181079,1323550.0,48192.0,False,2018,6,14,9
VYOjWnS4cMY,Childish Gambino - This Is America (Official Video),ChildishGambinoVEVO,225211923,5023450.0,343541.0,False,2018,6,2,25
VaGcPRMY5UM,"Tinashe - Me So Bad (Official Video) ft. Ty Dolla $ign, French Montana",TinasheOfficialVEVO,6944619,157423.0,6075.0,False,2018,4,18,11
VhI2EpAIcm4,$10 Cheesesteak Vs. $120 Cheesesteak,BuzzFeedVideo,4502927,93385.0,7992.0,False,2018,6,3,7
VlZ1SWLBfPE,The Truth About Where Hair Extensions Come From | Shady | Refinery29,Refinery29,2756607,139611.0,1415.0,False,2018,6,14,5
Vm4Xn5vjqRA,"CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO",Desimpedidos,5938439,1121217.0,4360.0,False,2018,3,1,3
VsYmwBOYfW8,Mean Tweets – Jimmy Kimmel Edition,Jimmy Kimmel Live,2765121,35529.0,1705.0,False,2017,11,15,1
VwAnsAUYnw4,"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead",JayRockVEVO,13882785,380406.0,13872.0,False,2018,2,26,10
WAwRrtH-4Lg,My Horibal Speling,TheOdd1sOut,7797284,386330.0,4899.0,False,2018,1,27,7
WS7f5xpGYn8,Katy Perry - Hey Hey Hey (Official),KatyPerryVEVO,33420138,821971.0,165109.0,False,2018,1,2,13
WfPu9Jrcpuk,"David Guetta, Martin Garrix & Brooks - Like I Do (Lyric Video)",David Guetta,8739175,190988.0,4084.0,False,2018,3,7,13
Wh1L0rOaa88,March Madness Stereotypes,Dude Perfect,13375071,289322.0,9959.0,False,2018,3,27,13
Wm8QlNCk-wg,Casting Mirror Polished Japanese Foil Ball from Molten Aluminium,PressTube,5597364,107171.0,7152.0,False,2018,4,19,3
Wpm07-BGJnE,Nicki Minaj - Chun-Li,NickiMinajAtVEVO,36759844,834068.0,89869.0,False,2018,5,20,15
WvV5TbJc9tQ,Lil Peep - Save That Shit (Official Video),Lil Peep,4795193,248867.0,2097.0,False,2018,1,2,6
WyZz9muaKFc,I Got 99 Problems But Being A Girl Ain't One! DIY Girls Hacks and More by Blossom,Blossom,21211851,114989.0,14808.0,False,2018,5,14,18
WyuPSLj_6aw,Christina Aguilera - Fall In Line (Lyric Video) ft. Demi Lovato,CAguileraVEVO,6479552,266382.0,5658.0,False,2018,5,23,7
Wz_YwUpNOcw,Wouldn't Leave,Kanye West - Topic,2752943,39385.0,3814.0,False,2018,6,14,12
Wzq4qbNRFrw,HIGH SCHOOL IN 2008 VS 2018,Smosh,3205037,84378.0,11076.0,False,2018,6,11,12
X-zPrXJpiAw,Film Theory: Is SAO the MOST EXPENSIVE GAME EVER? (Sword Art Online),The Film Theorists,2522036,89496.0,2950.0,False,2018,1,16,5
XGd1dq1BatM,"Halsey - Alone (Audio) ft. Big Sean, Stefflon Don",HalseyVEVO,2986867,89221.0,1907.0,False,2018,3,31,15
XUqRem0W8L8,Drake - God's Plan (Official Music Video),OVO Sound,19586636,809476.0,18295.0,False,2018,2,27,11
XWrB4qOF_UA,*NEW* FENTY BEAUTY BODY LAVA & FAIRY BOMB | HIT OR MISS?!,jeffreestar,2607302,110287.0,3109.0,False,2018,4,25,12
XbxRqlHtKUE,Catching a SHARK by HAND!,Brave Wilderness,4050988,64643.0,1848.0,False,2018,6,14,19
XcSMdhfKga4,Mamma Mia! Here We Go Again - Trailer,Universal Pictures,4149544,48299.0,4222.0,False,2018,1,3,13
XcdLVKYsHHU,EXO 'Electric Kiss' Dance Practice,SMTOWN,3935638,421533.0,2434.0,False,2018,1,16,3
XiHiW4N7-bo,Mission: Impossible - Fallout (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,16651726,173506.0,5497.0,False,2018,6,5,20
Xpv-sEKl1B4,"Why You Should Wake Up at 4:30 AM Every Day, According To A Navy SEAL",Business Insider,4012186,82312.0,3498.0,False,2018,6,9,27
Xr2rgT9uEnA,LIE DETECTOR TEST WITH MY GIRLFRIEND!,miniminter,3229540,109945.0,3062.0,False,2018,6,14,25
XtlLI_pBC3s,My Dogs Meet A Cat,JennaMarbles,3111804,195382.0,4065.0,False,2018,1,25,7
XvHSlHhh1gk,The LEGO Movie 2: The Second Part – Official Teaser Trailer [HD],Warner Bros. Pictures,2901230,59942.0,1519.0,False,2018,6,6,1
Y-iFgDK_D5s,The Smallest Bird you have ever seen,A Chick Called Albert,4253449,146588.0,2443.0,False,2018,1,28,7
Y0KgYB3wIGo,James Corden Explains His Resting Royal Wedding Face,The Late Late Show with James Corden,3657659,56981.0,2069.0,False,2018,5,25,3
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,3460380,17465.0,1099.0,False,2017,11,26,8
YBpdL9hSac4,Incredibles 2 - Olympics Sneak Peek,Disney•Pixar,34269048,440650.0,19239.0,False,2018,2,25,11
YI3tsmFsrOg,The Deadliest Being on Planet Earth – The Bacteriophage,Kurzgesagt – In a Nutshell,4705269,240989.0,2125.0,False,2018,6,9,28
YL9sNrOlK-I,2 wingsuit flyers BASE jump into a plane in mid-air. | A Door In The Sky,Red Bull,3027415,31069.0,614.0,False,2017,12,3,5
YLPNjaAOrBw,Did Alexa Lose Her Voice? - Teaser - Amazon Super Bowl Commercial LII,amazon,9627575,1007.0,94.0,False,2018,1,31,2
YS2y_12IWlA,Jet Engine VS FACE (Flying Like Iron Man Update),the Hacksmith,3181164,52842.0,2256.0,False,2018,2,18,10
YXTzMOmmEfE,Hayley Kiyoko - Curious [Official Video],Hayley Kiyoko,2502652,156175.0,1713.0,False,2018,1,18,6
YZ1UN5gvLjQ,Marvel Studios' Avengers: Infinity War - All of Them TV Spot,Marvel Entertainment,2755456,96820.0,712.0,False,2018,4,7,9
Ya_trIAWIXA,Real Doctor Reacts to THE GOOD DOCTOR | Medical Drama Review | Doctor Mike,Doctor Mike,4810584,205591.0,2198.0,False,2018,5,14,17
Ye4z35i1b2Q,9 Weird Things To Do When You Are Bored,Troom Troom,5917100,51231.0,9165.0,False,2018,1,13,4
YskVs5VyqHk,Splitting Bullets in 4K,The Slow Mo Guys,2956442,94910.0,1284.0,False,2018,3,2,3
Z0vLiQLpsc8,"Jimmy Kimmel on School Shooting in Parkland, Florida",Jimmy Kimmel Live,3222946,81715.0,18649.0,False,2018,2,21,6
ZB7_1CoKntI,Giving Myself Tape In Hair Extensions,JennaMarbles,2910915,195530.0,1278.0,False,2018,1,2,12
ZCEgDAYzyRw,On Duty | Inanna Sarkis & King Bach,Inanna Sarkis,3121631,98611.0,2997.0,False,2018,4,22,11
ZCNyOsPh2ng,Kardashian Vs West! Let's meet the teams! | Celebrity Family Feud,FamilyFeud,3746583,40193.0,3415.0,False,2018,6,14,3
ZCPwpcurYns,How To Make Mumble Rap,nigahiga,6187534,355336.0,6260.0,False,2018,4,1,14
ZEkImgh--PE,"Halsey - Alone ft. Big Sean, Stefflon Don",HalseyVEVO,12122117,293849.0,9663.0,False,2018,4,25,13
ZFwylDNpgFc,Anthem Official Cinematic Trailer (2018),Anthem Game,2597509,44981.0,5871.0,False,2018,6,14,5
ZJDMWVZta3M,Incredibles 2 Official Teaser Trailer,Disney•Pixar,36152111,444698.0,15434.0,False,2017,11,28,10
ZJkc_C5-Cd8,What Even Matters Anymore - SNL,Saturday Night Live,3447677,35791.0,10773.0,False,2018,1,28,7
ZQ-YX-5bAs0,CRAZY RICH ASIANS - Official Trailer 1,Warner Bros. Pictures,6461082,70438.0,4600.0,False,2018,5,14,4
ZT0CCaKDxjg,Welcome to Iowa,DuckSoss,3032542,103899.0,5805.0,False,2018,4,21,12
ZUSPD9zOyJs,“Infinity War” Cast Reacts To Fan Tweets,BuzzFeed Celeb,6157587,189440.0,3174.0,False,2018,5,20,17
ZcCp7488puc,Grace VanderWaal - Clearly,GraceVanderWaalVEVO,3506379,187060.0,2310.0,False,2018,4,18,12
ZfHiw_LFNGw,Kylie Jenner Pregnancy Reveal On Keeping Up With The Kardashians,HollywoodLife,5545698,23966.0,7807.0,False,2017,12,7,8
ZhEz1cvC1rc,Game Theory: How RICH is a Pokemon Master?,The Game Theorists,4823561,119162.0,6217.0,False,2018,6,3,14
ZkPSbp3zTfo,"Come Back, Barack - SNL",Saturday Night Live,3383838,63060.0,3779.0,False,2017,11,28,8
Zr4md5OqL60,Bud Light - The Bud Knight,Bud Light,19669098,33575.0,9632.0,False,2018,2,9,7
ZwoDYJWWXW0,"Alan Walker, Keala Settle & The Greatest Showman Ensemble - This Is Me (Alan Walker Relift)",Alan Walker,5758360,169384.0,4454.0,False,2018,4,7,15
_0ovuLsnU1A,Descendants 3 Official Teaser 💚💜,Disney Descendants,2507969,40658.0,4659.0,False,2018,2,26,10
_5d-sQ7Fh5M,LOGAN PAUL IS BACK!,Logan Paul Vlogs,14161833,1216340.0,291900.0,False,2018,2,9,2
_7985zBEM3o,Primitive Technology: A-frame hut,Primitive Technology,4209089,172661.0,1542.0,False,2018,1,26,5
_9YMpuLDnwo,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,54155921,378111.0,66632.0,False,2017,12,11,8
_BcYBFC6zfY,Ralph Breaks the Internet: Wreck-It Ralph 2 Official Trailer,Walt Disney Animation Studios,12976087,218467.0,13457.0,False,2018,6,14,10
_EvMYEfF_hQ,Stranger Things Cast Answer the Web's Most Searched Questions | WIRED,WIRED,13025011,436454.0,9298.0,False,2017,11,28,7
_IuEg3xbDA0,Michael B. Jordan Goes Sneaker Shopping With Complex,Complex,3254707,80651.0,1019.0,False,2018,3,5,12
_KBc4B5JFoQ,"Sean Paul, David Guetta - Mad Love (Lyric Video) ft. Becky G",SeanPaulVEVO,3622209,117794.0,1851.0,False,2018,2,24,8
_Lp5iMI8RWc,DIY Snowglobe Nails (I built a snowman on my nail),Simply Nailogical,2846563,158779.0,1820.0,False,2017,12,22,5
_NWs7ntMRBA,[OFFICIAL VIDEO] Perfect - Pentatonix,PTXofficial,3105286,180986.0,3372.0,False,2018,4,20,7
_QWZvU7VCn8,Brad Pitt Bid $120k For A Night With Emilia Clarke!  | The Graham Norton Show,The Graham Norton Show,5564576,46351.0,2295.0,False,2018,6,14,6
_X8XtZZYkNA,Are You Smarter Than Average?,AsapSCIENCE,2431398,39960.0,5800.0,False,2018,1,16,5
__4c1JCHvaQ,Logic Solves a Rubik's Cube While Eating Spicy Wings | Hot Ones,First We Feast,3645622,188490.0,3598.0,False,2017,12,12,5
_hMQe2U4c6w,The Chainsmokers - You Owe Me,ChainsmokersVEVO,13418200,370750.0,20469.0,False,2018,2,26,9
_iGAptGAweo,Timed Mile in P.E. | Hannah Stocking & Anwar Jibawi,Hannah Stocking,3019735,90843.0,5356.0,False,2018,5,20,8
_mHSkHjInS4,Dwayne Johnson and Kevin Hart Insult Each Other | CONTAINS STRONG LANGUAGE!,BBC Radio 1,2776665,54243.0,866.0,False,2017,12,30,10
_r0cf42EUBw,I Got A Makeover In 3 Different U.S. Cities,Safiya Nygaard,2616555,139957.0,1337.0,False,2018,2,4,5
_rB36UGoP4Y,Cobra Kai Ep 1 - “Ace Degenerate” - The Karate Kid Saga Continues,Cobra Kai,7627332,73086.0,16607.0,False,2018,5,4,2
_wrEYqdTf98,Macaulay Culkin Won't Recreate His 'Home Alone' Face,TheEllenShow,2957935,51854.0,796.0,False,2018,4,28,1
_zCDvOsdL9Q,INTERROGATING ZUCKERBERG — A Bad Lip Reading,Bad Lip Reading,7518982,319493.0,4322.0,False,2018,5,14,17
a7NJ6Gek9v4,ALL TIME GREATEST AIRPLANE SEAT - Emirates First Class Suite,CaseyNeistat,5875258,263740.0,6570.0,False,2017,12,19,7
aB-UKwO367s,Film Theory: How Star Wars Theories KILLED Star Wars: The Last Jedi!,The Film Theorists,3922298,129154.0,12466.0,False,2018,1,26,7
